Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2001,26.05,27.00,26.00,27.00,26.420000000000000000,500,4,13210.00,,,1.00,0.95
4-January-2001,26.05,26.05,26.00,26.00,26.025000000000000000,200,2,5205.00,,,0.05,-0.05
3-January-2001,28.00,28.00,28.00,28.00,28.000000000000000000,100,1,2800.00,,,0.00,0.00
2-January-2001,26.00,26.00,26.00,26.00,26.000000000000000000,100,1,2600.00,,,0.00,0.00
1-January-2001,26.55,27.00,26.50,26.50,26.533333333333333333,300,6,7960.00,,,0.50,-0.05
29-December-2000,27.30,27.30,27.30,27.30,27.300000000000000000,100,2,2730.00,,,0.00,0.00
28-December-2000,26.05,26.05,26.05,26.05,26.050000000000000000,100,1,2605.00,,,0.00,0.00
27-December-2000,27.40,27.40,27.40,27.40,27.400000000000000000,150,2,4110.00,,,0.00,0.00
26-December-2000,27.00,27.00,27.00,27.00,27.000000000000000000,100,1,2700.00,,,0.00,0.00
22-December-2000,26.10,26.10,26.00,26.00,26.027272727272727272,1100,4,28630.00,,,0.10,-0.10
21-December-2000,27.00,27.00,27.00,27.00,27.000000000000000000,100,1,2700.00,,,0.00,0.00
20-December-2000,27.90,27.90,27.00,27.00,27.180000000000000000,250,2,6795.00,,,0.90,-0.90
18-December-2000,26.05,26.85,26.05,26.85,26.450000000000000000,200,2,5290.00,,,0.80,0.80
15-December-2000,26.00,26.00,26.00,26.00,26.000000000000000000,900,4,23400.00,,,0.00,0.00
14-December-2000,26.15,26.15,26.00,26.00,26.116666666666666666,300,3,7835.00,,,0.15,-0.15
13-December-2000,26.20,26.30,26.10,26.10,26.230000000000000000,500,5,13115.00,,,0.20,-0.10
12-December-2000,26.50,26.50,26.10,26.10,26.400000000000000000,400,3,10560.00,,,0.40,-0.40
11-December-2000,27.00,27.00,27.00,27.00,27.000000000000000000,100,1,2700.00,,,0.00,0.00
8-December-2000,27.00,27.00,26.50,26.50,26.750000000000000000,200,2,5350.00,,,0.50,-0.50
7-December-2000,26.00,26.00,26.00,26.00,26.000000000000000000,100,1,2600.00,,,0.00,0.00
6-December-2000,26.50,26.50,26.50,26.50,26.500000000000000000,100,1,2650.00,,,0.00,0.00
4-December-2000,26.00,26.00,26.00,26.00,26.000000000000000000,300,1,7800.00,,,0.00,0.00
1-December-2000,27.15,27.90,26.05,26.05,27.367500000000000000,400,5,10947.00,,,1.85,-1.10
30-November-2000,27.15,27.15,27.15,27.15,27.140000000000000000,50,1,1357.00,,,0.00,0.00
29-November-2000,26.00,26.00,26.00,26.00,26.000000000000000000,200,1,5200.00,,,0.00,0.00
28-November-2000,26.00,26.00,26.00,26.00,26.000000000000000000,2000,4,52000.00,,,0.00,0.00
27-November-2000,26.00,26.00,25.00,25.90,25.487500000000000000,7600,11,193705.00,,,1.00,-0.10
24-November-2000,26.00,26.90,26.00,26.90,26.275409836065573770,305,5,8014.00,,,0.90,0.90
23-November-2000,27.15,27.15,27.15,27.15,27.140000000000000000,50,1,1357.00,,,0.00,0.00
22-November-2000,26.00,26.40,26.00,26.40,26.150000000000000000,300,3,7845.00,,,0.40,0.40
21-November-2000,26.95,27.00,26.95,26.95,26.975000000000000000,200,2,5395.00,,,0.05,0.00
20-November-2000,26.95,26.95,26.00,26.30,26.316666666666666666,300,3,7895.00,,,0.95,-0.65
17-November-2000,26.00,26.00,26.00,26.00,26.000000000000000000,200,1,5200.00,,,0.00,0.00
16-November-2000,26.00,26.70,26.00,26.05,26.290000000000000000,500,4,13145.00,,,0.70,0.05
15-November-2000,26.90,26.90,26.90,26.90,26.900000000000000000,100,1,2690.00,,,0.00,0.00
14-November-2000,26.00,26.00,26.00,26.00,26.000000000000000000,500,1,13000.00,,,0.00,0.00
13-November-2000,27.90,27.90,27.90,27.90,27.900000000000000000,100,1,2790.00,,,0.00,0.00
10-November-2000,26.00,26.00,26.00,26.00,26.000000000000000000,598,4,15548.00,,,0.00,0.00
9-November-2000,26.95,26.95,26.80,26.80,26.940594059405940594,101,2,2721.00,,,0.15,-0.15
8-November-2000,26.95,26.95,26.95,26.95,26.950000000000000000,100,1,2695.00,,,0.00,0.00
7-November-2000,26.80,26.80,26.00,26.00,26.000000000000000000,1001,2,26026.00,,,0.80,-0.80
6-November-2000,27.45,27.45,27.45,27.45,27.450000000000000000,100,1,2745.00,,,0.00,0.00
3-November-2000,26.10,26.10,26.00,26.00,26.050000000000000000,200,2,5210.00,,,0.10,-0.10
2-November-2000,26.50,26.50,26.50,26.50,26.500000000000000000,100,1,2650.00,,,0.00,0.00
1-November-2000,27.75,27.75,27.75,27.75,27.750000000000000000,100,1,2775.00,,,0.00,0.00
31-October-2000,26.70,26.70,26.00,26.00,26.228571428571428571,350,3,9180.00,,,0.70,-0.70
27-October-2000,27.00,27.00,27.00,27.00,27.000000000000000000,50,1,1350.00,,,0.00,0.00
26-October-2000,26.00,26.00,26.00,26.00,26.000000000000000000,100,1,2600.00,,,0.00,0.00
25-October-2000,26.95,26.95,25.00,25.00,25.325000000000000000,600,2,15195.00,,,1.95,-1.95
24-October-2000,23.05,25.75,23.05,25.75,24.943750000000000000,800,3,19955.00,,,2.70,2.70
23-October-2000,25.00,25.00,25.00,25.00,25.000000000000000000,1000,2,25000.00,,,0.00,0.00
19-October-2000,26.00,26.00,26.00,26.00,26.000000000000000000,500,2,13000.00,,,0.00,0.00
18-October-2000,27.25,27.25,26.00,26.00,26.625000000000000000,200,2,5325.00,,,1.25,-1.25
16-October-2000,27.30,27.30,27.30,27.30,27.300000000000000000,50,1,1365.00,,,0.00,0.00
13-October-2000,26.00,26.00,26.00,26.00,26.000000000000000000,100,1,2600.00,,,0.00,0.00
12-October-2000,26.00,26.00,26.00,26.00,26.000000000000000000,1,1,26.00,,,0.00,0.00
11-October-2000,27.00,27.00,25.00,25.00,26.000000000000000000,2,2,52.00,,,2.00,-2.00
10-October-2000,27.00,27.00,26.00,27.00,26.990099009900990099,101,2,2726.00,,,1.00,0.00
9-October-2000,28.15,28.15,28.15,28.15,28.140000000000000000,50,1,1407.00,,,0.00,0.00
5-October-2000,28.45,28.45,28.45,28.45,28.440000000000000000,50,1,1422.00,,,0.00,0.00
4-October-2000,27.00,27.35,27.00,27.25,27.200000000000000000,350,4,9520.00,,,0.35,0.25
3-October-2000,28.95,28.95,28.50,28.50,28.590000000000000000,500,3,14295.00,,,0.45,-0.45
29-September-2000,29.50,30.00,29.50,29.95,29.860000000000000000,200,3,5972.00,,,0.50,0.45
28-September-2000,29.50,29.50,29.50,29.50,29.500000000000000000,50,1,1475.00,,,0.00,0.00
27-September-2000,28.50,28.50,28.50,28.50,28.500000000000000000,100,1,2850.00,,,0.00,0.00
26-September-2000,29.00,29.00,29.00,29.00,29.000000000000000000,100,1,2900.00,,,0.00,0.00
25-September-2000,29.45,29.45,29.45,29.45,29.450000000000000000,100,1,2945.00,,,0.00,0.00
22-September-2000,29.80,29.85,29.80,29.85,29.838000000000000000,500,5,14919.00,,,0.05,0.05
21-September-2000,29.90,29.90,27.65,27.65,28.548000000000000000,250,2,7137.00,,,2.25,-2.25
20-September-2000,30.00,30.00,30.00,30.00,30.000000000000000000,50,1,1500.00,,,0.00,0.00
19-September-2000,30.60,30.60,30.60,30.60,30.600000000000000000,50,1,1530.00,,,0.00,0.00
15-September-2000,28.40,28.40,28.40,28.40,28.400000000000000000,500,3,14200.00,,,0.00,0.00
13-September-2000,28.35,28.35,28.30,28.30,28.325000000000000000,600,2,16995.00,,,0.05,-0.05
12-September-2000,30.60,30.60,30.50,30.50,30.566666666666666666,150,2,4585.00,,,0.10,-0.10
11-September-2000,32.00,32.10,32.00,32.00,32.022222222222222222,900,10,28820.00,,,0.10,0.00
8-September-2000,31.00,31.00,31.00,31.00,31.000000000000000000,100,1,3100.00,,,0.00,0.00
6-September-2000,30.00,30.25,30.00,30.25,30.062500000000000000,400,4,12025.00,,,0.25,0.25
5-September-2000,30.50,30.50,30.50,30.50,30.500000000000000000,200,1,6100.00,,,0.00,0.00
4-September-2000,32.00,32.00,31.00,31.00,31.285714285714285714,700,2,21900.00,,,1.00,-1.00
31-August-2000,32.20,32.35,31.00,31.00,31.920000000000000000,1000,7,31920.00,,,1.35,-1.20
30-August-2000,30.00,30.00,30.00,30.00,30.000000000000000000,100,1,3000.00,,,0.00,0.00
29-August-2000,31.00,31.00,31.00,31.00,31.000000000000000000,100,1,3100.00,,,0.00,0.00
28-August-2000,27.75,28.75,27.75,28.75,28.250000000000000000,200,2,5650.00,,,1.00,1.00
25-August-2000,28.00,30.00,28.00,30.00,28.637500000000000000,400,3,11455.00,,,2.00,2.00
24-August-2000,28.00,28.00,28.00,28.00,28.000000000000000000,100,1,2800.00,,,0.00,0.00
23-August-2000,27.95,27.95,27.95,27.95,27.950000000000000000,100,1,2795.00,,,0.00,0.00
22-August-2000,27.00,27.00,27.00,27.00,27.000000000000000000,100,1,2700.00,,,0.00,0.00
21-August-2000,27.15,27.15,27.10,27.10,27.116666666666666666,300,2,8135.00,,,0.05,-0.05
18-August-2000,29.45,29.45,29.45,29.45,29.450000000000000000,100,1,2945.00,,,0.00,0.00
16-August-2000,30.40,30.40,30.40,30.40,30.400000000000000000,100,1,3040.00,,,0.00,0.00
14-August-2000,28.25,28.25,28.25,28.25,28.250000000000000000,100,1,2825.00,,,0.00,0.00
11-August-2000,26.60,26.60,26.60,26.60,26.600000000000000000,100,1,2660.00,,,0.00,0.00
10-August-2000,25.35,25.35,25.30,25.30,25.316666666666666666,600,2,15190.00,,,0.05,-0.05
8-August-2000,26.00,26.00,25.40,25.95,25.870000000000000000,500,4,12935.00,,,0.60,-0.05
7-August-2000,25.35,25.95,25.30,25.35,25.357500000000000000,2000,6,50715.00,,,0.65,0.00
4-August-2000,27.20,27.20,25.55,25.55,25.971428571428571428,700,5,18180.00,,,1.65,-1.65
3-August-2000,26.20,26.65,25.45,25.45,26.104166666666666666,2400,6,62650.00,,,1.20,-0.75
2-August-2000,26.40,26.40,25.30,25.70,25.683333333333333333,900,7,23115.00,,,1.10,-0.70
1-August-2000,25.30,25.30,25.30,25.30,25.300000000000000000,400,2,10120.00,,,0.00,0.00
31-July-2000,25.80,26.20,25.80,26.20,26.000000000000000000,400,3,10400.00,,,0.40,0.40
28-July-2000,26.75,26.75,25.30,25.75,25.611904761904761904,2100,7,53785.00,,,1.45,-1.00
27-July-2000,26.40,26.40,25.30,25.45,25.429166666666666666,1200,8,30515.00,,,1.10,-0.95
26-July-2000,25.30,25.40,25.30,25.30,25.304347826086956521,2300,4,58200.00,,,0.10,0.00
25-July-2000,26.50,26.50,25.30,25.30,25.363157894736842105,1900,5,48190.00,,,1.20,-1.20
24-July-2000,26.00,26.00,25.50,25.50,25.583333333333333333,600,4,15350.00,,,0.50,-0.50
21-July-2000,26.90,26.90,25.50,25.50,25.587500000000000000,1600,7,40940.00,,,1.40,-1.40
20-July-2000,25.30,26.50,25.30,25.30,25.593750000000000000,800,6,20475.00,,,1.20,0.00
19-July-2000,25.30,26.25,25.30,25.30,25.375000000000000000,1400,8,35525.00,,,0.95,0.00
18-July-2000,25.30,25.30,25.30,25.30,25.300000000000000000,2600,11,65780.00,,,0.00,0.00
17-July-2000,25.30,25.30,25.30,25.30,25.300000000000000000,200,2,5060.00,,,0.00,0.00
14-July-2000,26.00,26.00,25.25,25.50,25.278378378378378378,3700,11,93530.00,,,0.75,-0.50
13-July-2000,25.25,25.50,25.25,25.50,25.276119402985074626,6700,10,169350.00,,,0.25,0.25
12-July-2000,25.25,25.95,25.25,25.25,25.366666666666666666,600,6,15220.00,,,0.70,0.00
11-July-2000,25.00,26.00,25.00,25.30,25.325000000000000000,1000,7,25325.00,,,1.00,0.30
10-July-2000,25.50,25.50,25.25,25.25,25.312500000000000000,1200,5,30375.00,,,0.25,-0.25
7-July-2000,25.50,25.50,25.50,25.50,25.500000000000000000,100,1,2550.00,,,0.00,0.00
6-July-2000,25.90,26.00,25.30,25.30,25.462500000000000000,800,7,20370.00,,,0.70,-0.60
5-July-2000,25.00,25.50,25.00,25.25,25.277272727272727272,1100,7,27805.00,,,0.50,0.25
4-July-2000,25.90,25.90,25.25,25.25,25.303846153846153846,1300,9,32895.00,,,0.65,-0.65
3-July-2000,26.00,26.00,25.10,25.10,25.170370370370370370,2700,4,67960.00,,,0.90,-0.90
30-June-2000,26.50,26.50,25.25,25.25,25.666666666666666666,300,3,7700.00,,,1.25,-1.25
29-June-2000,25.00,27.00,25.00,25.00,25.166666666666666666,1200,8,30200.00,,,2.00,0.00
28-June-2000,25.00,26.00,25.00,25.50,25.052631578947368421,1900,8,47600.00,,,1.00,0.50
27-June-2000,25.00,26.00,25.00,26.00,25.500000000000000000,200,2,5100.00,,,1.00,1.00
26-June-2000,25.00,25.00,25.00,25.00,25.000000000000000000,800,3,20000.00,,,0.00,0.00
23-June-2000,25.00,25.00,25.00,25.00,25.000000000000000000,2600,6,65000.00,,,0.00,0.00
22-June-2000,25.00,25.00,25.00,25.00,25.000000000000000000,2100,6,52500.00,,,0.00,0.00
21-June-2000,25.00,25.00,25.00,25.00,25.000000000000000000,900,8,22500.00,,,0.00,0.00
20-June-2000,25.95,25.95,25.00,25.00,25.080769230769230769,1300,7,32605.00,,,0.95,-0.95
19-June-2000,25.00,25.00,25.00,25.00,25.000000000000000000,2200,8,55000.00,,,0.00,0.00
16-June-2000,25.00,25.35,25.00,25.35,25.150000000000000000,500,4,12575.00,,,0.35,0.35
15-June-2000,26.00,26.00,25.00,25.00,25.125000000000000000,800,5,20100.00,,,1.00,-1.00
14-June-2000,25.00,25.00,25.00,25.00,25.000000000000000000,2300,5,57500.00,,,0.00,0.00
13-June-2000,25.00,26.45,25.00,26.45,25.241666666666666666,600,2,15145.00,,,1.45,1.45
12-June-2000,25.00,26.00,25.00,25.00,25.031250000000000000,3200,8,80100.00,,,1.00,0.00
9-June-2000,25.00,26.90,25.00,25.00,25.196875000000000000,1600,11,40315.00,,,1.90,0.00
8-June-2000,25.00,25.00,25.00,25.00,25.000000000000000000,900,2,22500.00,,,0.00,0.00
7-June-2000,25.00,25.00,25.00,25.00,25.000000000000000000,2400,7,60000.00,,,0.00,0.00
6-June-2000,25.50,25.50,25.00,25.00,25.071428571428571428,700,3,17550.00,,,0.50,-0.50
5-June-2000,25.00,25.10,25.00,25.10,25.066666666666666666,600,5,15040.00,,,0.10,0.10
2-June-2000,25.05,25.10,25.00,25.00,25.025000000000000000,800,6,20020.00,,,0.10,-0.05
1-June-2000,25.00,25.50,25.00,25.50,25.083333333333333333,2100,6,52675.00,,,0.50,0.50
31-May-2000,25.00,25.25,25.00,25.00,25.038461538461538461,1300,8,32550.00,,,0.25,0.00
30-May-2000,25.00,25.05,25.00,25.05,25.010000000000000000,1000,3,25010.00,,,0.05,0.05
29-May-2000,25.00,25.05,25.00,25.05,25.025000000000000000,400,4,10010.00,,,0.05,0.05
26-May-2000,25.00,25.00,25.00,25.00,25.000000000000000000,700,6,17500.00,,,0.00,0.00
25-May-2000,25.00,25.00,25.00,25.00,25.000000000000000000,2400,4,60000.00,,,0.00,0.00
24-May-2000,25.00,25.00,25.00,25.00,25.000000000000000000,1000,6,25000.00,,,0.00,0.00
23-May-2000,25.00,25.05,25.00,25.05,25.004545454545454545,1100,5,27505.00,,,0.05,0.05
22-May-2000,25.00,25.00,25.00,25.00,25.000000000000000000,800,4,20000.00,,,0.00,0.00
19-May-2000,25.00,25.20,25.00,25.00,25.086666666666666666,1500,10,37630.00,,,0.20,0.00
18-May-2000,25.00,25.00,25.00,25.00,25.000000000000000000,900,5,22500.00,,,0.00,0.00
17-May-2000,25.00,25.00,25.00,25.00,25.000000000000000000,700,5,17500.00,,,0.00,0.00
16-May-2000,25.00,25.10,25.00,25.00,25.020000000000000000,1000,6,25020.00,,,0.10,0.00
15-May-2000,25.00,25.05,25.00,25.00,25.000980392156862745,5100,7,127505.00,,,0.05,0.00
12-May-2000,25.00,25.70,25.00,25.70,25.250000000000000000,300,3,7575.00,,,0.70,0.70
11-May-2000,25.00,25.00,25.00,25.00,25.000000000000000000,100,1,2500.00,,,0.00,0.00
10-May-2000,26.65,26.65,25.00,25.05,25.437500000000000000,400,4,10175.00,,,1.65,-1.60
9-May-2000,25.00,26.50,25.00,25.50,25.525000000000000000,1000,5,25525.00,,,1.50,0.50
8-May-2000,25.10,25.10,25.10,25.10,25.100000000000000000,100,1,2510.00,,,0.00,0.00
5-May-2000,24.50,24.60,24.50,24.55,24.541666666666666666,1200,6,29450.00,,,0.10,0.05
4-May-2000,25.70,25.70,24.50,24.50,24.671428571428571428,700,5,17270.00,,,1.20,-1.20
3-May-2000,24.55,24.55,24.55,24.55,24.550000000000000000,1300,7,31915.00,,,0.00,0.00
2-May-2000,24.50,26.00,24.50,25.00,24.785714285714285714,700,3,17350.00,,,1.50,0.50
28-April-2000,26.15,26.15,24.50,24.50,24.831250000000000000,800,7,19865.00,,,1.65,-1.65
27-April-2000,24.00,24.50,24.00,24.25,24.187500000000000000,400,4,9675.00,,,0.50,0.25
26-April-2000,26.95,26.95,24.00,24.05,24.370588235294117647,1700,12,41430.00,,,2.95,-2.90
25-April-2000,25.00,25.00,25.00,25.00,25.000000000000000000,500,4,12500.00,,,0.00,0.00
24-April-2000,24.00,24.00,24.00,24.00,24.000000000000000000,200,1,4800.00,,,0.00,0.00
20-April-2000,24.00,24.05,24.00,24.00,24.004166666666666666,1200,9,28805.00,,,0.05,0.00
19-April-2000,24.00,24.00,23.70,23.70,23.800000000000000000,600,3,14280.00,,,0.30,-0.30
18-April-2000,23.60,24.00,23.60,24.00,23.650000000000000000,800,3,18920.00,,,0.40,0.40
17-April-2000,23.10,24.75,23.10,24.75,23.895454545454545454,1100,5,26285.00,,,1.65,1.65
13-April-2000,22.75,23.55,22.75,22.95,22.885714285714285714,2800,12,64080.00,,,0.80,0.20
12-April-2000,23.70,24.00,22.65,22.70,23.333333333333333333,1200,10,28000.00,,,1.35,-1.00
11-April-2000,23.00,23.00,22.50,22.50,22.656250000000000000,1600,3,36250.00,,,0.50,-0.50
10-April-2000,22.50,24.00,22.50,22.55,23.386000000000000000,2500,16,58465.00,,,1.50,0.05
7-April-2000,22.50,22.50,22.25,22.25,22.458333333333333333,1200,8,26950.00,,,0.25,-0.25
6-April-2000,22.00,22.65,22.00,22.25,22.318750000000000000,800,4,17855.00,,,0.65,0.25
5-April-2000,22.50,22.50,22.50,22.50,22.500000000000000000,700,6,15750.00,,,0.00,0.00
4-April-2000,22.00,22.50,22.00,22.50,22.458333333333333333,1200,4,26950.00,,,0.50,0.50
3-April-2000,22.50,22.95,22.50,22.95,22.840000000000000000,500,3,11420.00,,,0.45,0.45
31-March-2000,22.30,23.00,22.25,22.95,22.500000000000000000,1200,10,27000.00,,,0.75,0.65
30-March-2000,23.90,23.90,22.25,23.00,22.677777777777777777,900,7,20410.00,,,1.65,-0.90
29-March-2000,23.40,24.25,23.00,23.50,23.414285714285714285,1400,8,32780.00,,,1.25,0.10
28-March-2000,23.50,24.00,22.50,22.60,22.977272727272727272,1100,7,25275.00,,,1.50,-0.90
27-March-2000,22.00,22.70,22.00,22.70,22.175000000000000000,400,4,8870.00,,,0.70,0.70
24-March-2000,23.50,23.75,22.00,22.15,22.458333333333333333,1200,7,26950.00,,,1.75,-1.35
23-March-2000,23.00,24.50,21.65,22.00,23.040625000000000000,1600,10,36865.00,,,2.85,-1.00
22-March-2000,21.00,23.50,21.00,23.50,22.150000000000000000,400,4,8860.00,,,2.50,2.50
21-March-2000,22.00,22.00,21.00,21.95,21.341071428571428571,2800,15,59755.00,,,1.00,-0.05
16-March-2000,20.00,21.00,20.00,20.40,20.067241379310344827,5800,19,116390.00,,,1.00,0.40
15-March-2000,20.00,20.50,20.00,20.00,20.184615384615384615,1300,8,26240.00,,,0.50,0.00
14-March-2000,20.00,21.00,20.00,20.00,20.018461538461538461,6500,10,130120.00,,,1.00,0.00
13-March-2000,20.25,20.25,20.25,20.25,20.250000000000000000,1200,3,24300.00,,,0.00,0.00
10-March-2000,20.25,20.50,20.00,20.00,20.078431372549019607,5100,18,102400.00,,,0.50,-0.25
9-March-2000,20.00,20.45,20.00,20.45,20.110465116279069767,4300,19,86475.00,,,0.45,0.45
8-March-2000,20.25,20.25,20.00,20.00,20.062500000000000000,4000,16,80250.00,,,0.25,-0.25
7-March-2000,22.50,22.50,21.00,21.00,21.310000000000000000,2500,18,53275.00,,,1.50,-1.50
6-March-2000,22.70,22.70,21.40,21.40,21.608620689655172413,2900,10,62665.00,,,1.30,-1.30
3-March-2000,22.50,22.50,21.00,21.05,21.367346938775510204,4900,18,104700.00,,,1.50,-1.45
2-March-2000,23.25,23.25,21.50,22.00,21.701923076923076923,2600,13,56425.00,,,1.75,-1.25
1-March-2000,23.30,23.30,21.50,22.50,22.063636363636363636,1100,10,24270.00,,,1.80,-0.80
29-February-2000,22.90,22.90,21.00,21.60,21.336363636363636363,2200,10,46940.00,,,1.90,-1.30
28-February-2000,22.50,22.50,21.00,21.25,21.123913043478260869,2300,10,48585.00,,,1.50,-1.25
25-February-2000,21.00,23.00,21.00,21.00,21.221428571428571428,4200,27,89130.00,,,2.00,0.00
24-February-2000,22.60,22.60,21.25,21.75,21.678571428571428571,3500,20,75875.00,,,1.35,-0.85
23-February-2000,21.00,21.85,21.00,21.00,21.031481481481481481,2700,12,56785.00,,,0.85,0.00
22-February-2000,21.50,22.45,21.00,21.05,21.412857142857142857,3500,25,74945.00,,,1.45,-0.45
21-February-2000,21.50,21.95,21.50,21.50,21.588461538461538461,2600,18,56130.00,,,0.45,0.00
18-February-2000,21.50,22.50,20.90,21.20,21.176875000000000000,8000,31,169415.00,,,1.60,-0.30
17-February-2000,22.45,22.45,21.50,21.55,21.553571428571428571,2800,19,60350.00,,,0.95,-0.90
16-February-2000,21.50,22.25,21.50,21.50,21.567857142857142857,1400,13,30195.00,,,0.75,0.00
15-February-2000,21.00,22.25,21.00,21.00,21.112307692307692307,6500,29,137230.00,,,1.25,0.00
14-February-2000,22.00,22.10,21.90,22.00,21.990000000000000000,3000,15,65970.00,,,0.20,0.00
11-February-2000,22.00,24.00,22.00,22.70,22.260273972602739726,7300,25,162500.00,,,2.00,0.70
10-February-2000,22.00,22.50,22.00,22.50,22.176724137931034482,5800,25,128625.00,,,0.50,0.50
9-February-2000,22.00,22.50,22.00,22.00,22.011111111111111111,4500,19,99050.00,,,0.50,0.00
8-February-2000,22.00,22.05,22.00,22.00,22.002272727272727272,4400,17,96810.00,,,0.05,0.00
7-February-2000,22.25,23.75,22.25,22.30,22.966666666666666666,2100,10,48230.00,,,1.50,0.05
4-February-2000,22.00,22.40,21.75,22.00,22.003205128205128205,7800,30,171625.00,,,0.65,0.00
3-February-2000,23.00,23.00,22.00,22.00,22.235714285714285714,2800,17,62260.00,,,1.00,-1.00
2-February-2000,22.00,22.95,22.00,22.05,22.103846153846153846,2600,14,57470.00,,,0.95,0.05
1-February-2000,23.45,23.75,22.10,22.50,22.741071428571428571,2800,17,63675.00,,,1.65,-0.95
31-January-2000,22.00,22.50,22.00,22.00,22.041666666666666666,1200,11,26450.00,,,0.50,0.00
28-January-2000,21.50,22.40,21.50,21.75,21.860526315789473684,1900,14,41535.00,,,0.90,0.25
27-January-2000,22.40,22.40,21.50,21.50,21.764285714285714285,1400,11,30470.00,,,0.90,-0.90
25-January-2000,22.40,22.40,21.50,21.50,21.665384615384615384,1300,9,28165.00,,,0.90,-0.90
24-January-2000,22.00,22.00,21.50,21.50,21.705882352941176470,3400,21,73800.00,,,0.50,-0.50
21-January-2000,21.50,21.50,21.50,21.50,21.500000000000000000,5000,22,107500.00,,,0.00,0.00
20-January-2000,22.00,22.00,21.00,21.15,21.677966101694915254,5900,23,127900.00,,,1.00,-0.85
19-January-2000,22.00,22.00,22.00,22.00,22.000000000000000000,1400,10,30800.00,,,0.00,0.00
18-January-2000,21.50,21.50,21.50,21.50,21.500000000000000000,1300,8,27950.00,,,0.00,0.00
17-January-2000,19.90,20.00,19.90,20.00,19.987500000000000000,800,6,15990.00,,,0.10,0.10
14-January-2000,21.50,22.25,21.50,21.60,21.775000000000000000,2600,16,56615.00,,,0.75,0.10
13-January-2000,20.40,22.20,20.40,22.00,21.242857142857142857,1400,12,29740.00,,,1.80,1.60
12-January-2000,20.40,23.00,20.40,22.00,21.966666666666666666,1800,11,39540.00,,,2.60,1.60
11-January-2000,22.00,22.45,20.95,22.00,21.770212765957446808,4700,19,102320.00,,,1.50,0.00
10-January-2000,22.60,23.50,22.00,22.75,22.735000000000000000,4000,25,90940.00,,,1.50,0.15
7-January-2000,22.00,22.55,22.00,22.50,22.309615384615384615,2600,17,58005.00,,,0.55,0.50
6-January-2000,22.00,23.00,22.00,22.40,22.252702702702702702,3700,23,82335.00,,,1.00,0.40
5-January-2000,21.05,22.50,21.05,22.00,21.903030303030303030,3300,25,72280.00,,,1.45,0.95
4-January-2000,21.25,22.90,21.25,21.30,21.615517241379310344,2900,22,62685.00,,,1.65,0.05
3-January-2000,21.50,22.90,21.50,22.80,22.104285714285714285,3500,22,77365.00,,,1.40,1.30
30-December-1999,21.50,22.00,21.00,21.25,21.222222222222222222,1800,9,38200.00,,,1.00,-0.25
29-December-1999,21.90,22.00,21.90,22.00,21.977777777777777777,900,4,19780.00,,,0.10,0.10
28-December-1999,24.00,24.00,22.00,23.75,22.926923076923076923,1300,10,29805.00,,,2.00,-0.25
27-December-1999,22.90,22.90,22.50,22.50,22.633333333333333333,300,3,6790.00,,,0.40,-0.40
24-December-1999,22.00,23.75,22.00,23.25,22.719565217391304347,2300,13,52255.00,,,1.75,1.25
23-December-1999,21.10,23.90,21.10,23.40,22.129787234042553191,4700,23,104010.00,,,2.80,2.30
22-December-1999,20.50,22.15,20.50,22.15,21.566666666666666666,2100,13,45290.00,,,1.65,1.65
21-December-1999,21.00,22.00,21.00,22.00,21.550000000000000000,1700,13,36635.00,,,1.00,1.00
20-December-1999,21.00,22.00,21.00,22.00,21.222222222222222222,1800,9,38200.00,,,1.00,1.00
17-December-1999,21.00,21.90,21.00,21.90,21.216000000000000000,2500,15,53040.00,,,0.90,0.90
16-December-1999,22.00,22.00,21.00,21.75,21.227500000000000000,2000,15,42455.00,,,1.00,-0.25
15-December-1999,21.05,22.90,21.05,21.05,21.575000000000000000,600,5,12945.00,,,1.85,0.00
14-December-1999,21.25,21.25,21.00,21.25,21.219230769230769230,2600,9,55170.00,,,0.25,0.00
13-December-1999,21.25,21.25,21.00,21.10,21.040909090909090909,6600,9,138870.00,,,0.25,-0.15
10-December-1999,21.10,22.00,21.00,21.00,21.069444444444444444,1800,7,37925.00,,,1.00,-0.10
9-December-1999,22.00,22.00,21.00,21.05,21.208333333333333333,600,6,12725.00,,,1.00,-0.95
8-December-1999,21.25,21.25,21.25,21.25,21.250000000000000000,500,5,10625.00,,,0.00,0.00
7-December-1999,21.10,21.90,21.00,21.90,21.475000000000000000,2000,7,42950.00,,,0.90,0.80
6-December-1999,21.25,22.00,21.05,22.00,21.332142857142857142,1400,8,29865.00,,,0.95,0.75
3-December-1999,21.90,21.90,21.00,21.65,21.220454545454545454,2200,9,46685.00,,,0.90,-0.25
2-December-1999,20.00,21.00,20.00,21.00,20.068181818181818181,4400,7,88300.00,,,1.00,1.00
1-December-1999,20.50,20.50,20.00,20.00,20.259090909090909090,1100,8,22285.00,,,0.50,-0.50
30-November-1999,20.00,20.00,20.00,20.00,20.000000000000000000,700,2,14000.00,,,0.00,0.00
29-November-1999,22.00,22.00,20.50,20.50,21.940476190476190476,4200,7,92150.00,,,1.50,-1.50
